word1,word2,IsAnt
tranquil,peaceful,0
unfriendly,hostile,0
rough,boisterous,0
parthenogenetic,sexual,1
blunt,outspoken,0
brittle,crisp,0
anabolic,catabolic,1
soft,solid,1
incomplete,defective,0
wicked,corrupt,0
cancerous,benign,1
toothed,serrated,0
giant,little,1
direct,inverse,1
clear,plain,0
heavy,thin,1
southern,boreal,1
dour,grim,0
toothed,jagged,0
wise,foolish,1
credible,believable,0
ready,speedy,0
secretive,close,0
unimportant,significant,1
sympathetic,appealing,0
unhappy,glad,1
challenging,easy,1
unsure,sure,1
succinct,concise,0
anisotropic,isotropic,1
extra,necessary,1
amiable,genial,0
same,similar,0
juridical,legal,0
old,future,1
affable,friendly,0
suspicious,jealous,0
murky,muddy,0
royal,monarchical,0
revolutionary,old,1
defenceless,helpless,0
stiff,rigid,0
conclusive,final,0
explicit,express,0
severe,mild,1
tonal,atonal,1
daily,formal,1
elegant,tasteful,0
valorous,brave,0
dubious,certain,1
scabrous,smooth,1
affirmative,positive,0
gay,glad,0
incorrect,proper,1
primary,immediate,0
illicit,criminal,0
clayey,sandy,1
vocal,instrumental,1
unconstitutional,constitutional,1
endothermic,exothermic,1
daytime,nighttime,1
single,weak,0
alkaline,acidic,1
social,asocial,1
impractical,practical,1
particular,critical,0
risky,speculative,0
globular,spherical,0
private,solitary,0
muscular,weak,1
foolish,wise,1
neutral,subjective,1
microscopic,large,1
right,wrong,1
subject,dependent,0
live,prerecorded,1
nervous,excitable,0
hasty,deliberate,1
islamic,muslim,0
polyploid,diploid,1
genuine,native,0
vast,little,1
dependent,main,1
heretical,orthodox,1
large,insignificant,1
descendant,ascendant,1
contorted,straight,1
intimate,cozy,0
good,excellent,0
alert,vigilant,0
further,near,1
reasonable,irrational,1
open,sealed,1
precise,inconsistent,1
living,dead,1
easy,difficult,1
painful,annoying,0
nonpolitical,political,1
square,sharp,0
grateful,ungrateful,1
calm,quiet,0
matrilineal,patrilineal,1
independent,sovereign,0
benevolent,malevolent,1
inflationary,deflationary,1
systematic,unsystematic,1
cancellous,trabecular,0
overweight,obese,0
dirty,lewd,0
numerical,mathematical,0
conservative,liberal,1
preventive,prophylactic,0
same,distinct,1
quick,speedy,0
raspy,harsh,0
violet,purple,0
collective,separate,1
readable,legible,0
renowned,famous,0
continuous,extended,0
alive,active,0
hard,good,1
norwegian,norse,0
uncomplicated,complicated,1
ordinary,unusual,1
external,visible,0
local,territorial,0
aromatic,spicy,0
minuscule,large,1
scurrilous,abusive,0
thin,inadequate,0
capable,competent,0
scarce,rare,0
elaborate,detailed,0
efficient,potent,0
light,serious,1
sensitive,resistant,1
flat,linear,1
treeless,wooded,1
practical,impractical,1
criminal,right,1
chinese,celestial,0
plain,normal,0
silver,precious,0
casual,hard,1
rounded,full,0
disloyal,treacherous,0
malevolent,benevolent,1
antiquated,old,0
fast,sound,0
polluted,pure,1
inelastic,elastic,1
scarce,abundant,1
practical,ideal,1
refined,polished,0
soft,difficult,1
fictional,real,1
widespread,limited,1
brown,bronze,0
happy,unwilling,1
yellow,neutral,1
lousy,good,1
terrestrial,aerial,1
fine,skillful,0
gracious,friendly,0
charitable,benevolent,0
disjunctive,conjunctive,1
uncompromising,strict,0
low,high,1
backward,forward,1
viscid,sticky,0
like,comparable,0
able,incapable,1
adequate,insufficient,1
head,top,0
murky,clear,1
ethnic,religious,1
large,plentiful,0
primary,secondary,1
casual,regular,1
reciprocal,direct,1
hard,weak,1
prominent,notable,0
equivalent,equal,0
young,immature,0
purebred,crossbred,1
unstable,precarious,0
con,pro,1
ostensible,apparent,0
interesting,boring,1
poetic,creative,0
nasal,low,1
excessive,deadly,0
dual,double,0
jealous,anxious,0
sole,solitary,0
frank,outspoken,0
unconscious,unintentional,0
needy,poor,0
fatty,greasy,0
lively,vigorous,0
humble,noble,1
unbalanced,equal,1
galactic,small,1
indefinite,definite,1
untrustworthy,unreliable,0
grim,blue,0
nonprofessional,professional,1
truthful,untruthful,1
rich,bountiful,0
derogatory,complimentary,1
superficial,important,1
unworthy,good,1
silly,serious,1
new,late,1
furious,frantic,0
unorthodox,orthodox,1
short,insufficient,0
impromptu,prepared,1
spinous,spiny,0
definable,indefinable,1
arrogant,proud,0
rocky,stony,0
bookish,studious,0
horny,hard,0
enough,deficient,1
tense,relaxed,1
poor,mean,0
fiery,impassioned,0
geographical,geographic,0
impoverished,rich,1
accustomed,unusual,1
indifferent,interested,1
frantic,frenetic,0
vicious,wicked,0
various,sundry,0
moderate,slow,0
international,national,1
blunt,sharp,1
sandy,gritty,0
internal,external,1
hateful,repugnant,0
plentiful,scarce,1
outbound,inbound,1
vulgar,refined,1
excited,awake,0
sound,safe,0
irrelevant,relevant,1
upstairs,downstairs,1
problematic,uncertain,0
unused,used,1
illiterate,literate,1
downtown,uptown,1
immature,ripe,1
inhuman,savage,0
right,left,1
silken,smooth,0
tiny,large,1
inevitable,unavoidable,0
summary,short,0
incoming,outgoing,1
fertile,fruitful,0
peppery,hot,0
predatory,carnivorous,0
foggy,clear,1
prominent,striking,0
exterior,interior,1
uncritical,critical,1
global,round,0
exothermic,endothermic,1
homogeneous,like,0
violent,rude,0
fair,ugly,1
secret,public,1
moral,ethic,0
common,universal,0
treble,single,1
anniversary,annual,0
windy,calm,1
stiff,severe,0
fake,FALSE,0
arduous,easy,1
unique,unmatched,0
cheerful,lively,0
vested,conditional,1
stocky,tall,1
worthless,miserable,0
incommunicable,communicable,1
positive,unsure,1
unique,single,0
kind,generous,0
bad,valid,1
complete,imperfect,1
strange,slow,0
small,slender,0
bad,fresh,1
original,genuine,0
agreeable,disagreeable,1
unsuitable,fit,1
difficult,manageable,1
less,minor,0
angular,rounded,1
suitable,unsuitable,1
synchronic,diachronic,1
temporal,permanent,1
secret,secretive,0
inactive,active,1
intermediate,medium,0
TRUE,honest,0
ductile,tensile,0
different,like,1
verbal,mathematical,1
great,superior,0
skillful,clever,0
brutal,unfeeling,0
meditative,reflective,0
discrete,joint,1
solemn,festive,0
close,inaccurate,1
dead,complete,0
bold,daring,0
plain,open,0
binary,single,1
white,colorful,1
violent,nonviolent,1
extraordinary,wonderful,0
utopian,unrealistic,0
nominal,maximum,1
objective,fair,0
imprecise,precise,1
fearless,heroic,0
extraordinary,remarkable,0
hard,severe,0
creamy,thin,1
facultative,obligatory,1
insipid,weak,0
argillaceous,arenaceous,1
despotic,authoritarian,0
silky,dull,1
considerable,small,1
amateurish,professional,1
bloody,damn,0
close,faithful,0
weak,powerful,1
pensive,meditative,0
vital,viable,0
rare,singular,0
nationalist,international,1
low,simple,0
grand,small,1
spare,necessary,1
deep,colorless,1
relevant,relative,0
sacred,dedicated,0
fantastic,grotesque,0
external,outside,0
kind,gracious,0
vicious,virtuous,1
archeological,archaeological,0
sneaky,underhanded,0
prime,primary,0
beautiful,lovely,0
extreme,mild,1
barbaric,civilized,1
clinical,subjective,1
immediate,prompt,0
indeterminate,determinate,1
coherent,incoherent,1
grammatical,ungrammatical,1
small,soft,0
adequate,suitable,0
big,soft,1
merry,joyous,0
heroic,little,1
verifiable,theoretical,1
voiceless,voiced,1
unfeeling,cold,0
paternal,maternal,1
ready,quick,0
symmetrical,asymmetric,1
sharp,keen,0
bright,sunny,0
unsuitable,good,1
young,late,1
monomorphic,polymorphic,1
dark,blonde,1
excess,necessary,1
alive,extinct,1
severe,minor,1
hazardous,dangerous,0
multilateral,unilateral,1
flat,vocal,0
pop,classical,1
powdery,dark,1
oval,angular,1
herbivorous,carnivorous,1
internal,inside,0
incorrect,improper,0
total,incomplete,1
strong,stiff,0
unstructured,structured,1
vernacular,literary,1
void,valid,1
7th,seventh,0
stable,unstable,1
popular,unpopular,1
mental,subjective,0
plain,level,0
unskilled,professional,1
airy,delicate,0
customary,habitual,0
ventral,abdominal,0
bald,hairy,1
visceral,cerebral,1
perfect,imperfect,1
unpredictable,predictable,1
imaginable,conceivable,0
metaphorical,literal,1
wholesome,sound,0
heavy,gradual,1
affluent,rich,0
inner,external,1
free,frank,0
close,far,1
fine,thin,0
towering,high,0
slow,gradual,0
infeasible,possible,1
numerous,few,1
loyal,disloyal,1
moderate,decent,0
arched,straight,1
declarative,interrogative,1
vulgar,coarse,0
diatonic,chromatic,1
inert,active,1
broad,specific,1
incapable,unfit,0
ingenious,clever,0
constitutional,inherent,0
obligatory,optional,1
red,magenta,0
unrefined,refined,1
stagnant,dead,0
boggy,marshy,0
analogous,homologous,1
vigilant,watchful,0
farthest,near,1
different,alike,1
raw,cooked,1
huge,small,1
peripheral,central,1
oblique,direct,1
nonsensical,meaningless,0
brutal,unrelenting,0
pistillate,male,1
vast,wide,0
royal,imperial,0
associative,nonassociative,1
intricate,simple,1
slender,broad,1
nineteenth,19th,0
impure,filthy,0
aware,mindful,0
formal,representational,1
narrow,accurate,0
bent,vertical,1
enteric,intestinal,0
thick,mild,1
TRUE,exact,0
abrupt,sharp,0
enough,insufficient,1
deputy,vice,0
negative,positive,1
diminutive,augmentative,1
good,useful,0
organic,structural,0
imported,native,1
interior,exterior,1
confidential,public,1
overbearing,arrogant,0
urban,rural,1
honest,open,0
royal,purple,0
earthly,low,0
gentle,docile,0
brave,fearless,0
dangerous,perilous,0
relevant,irrelevant,1
desirable,pleasing,0
murky,dark,0
stative,dynamic,1
quick,fresh,0
characteristic,peculiar,0
fat,lean,1
inessential,essential,1
smooth,rocky,1
liquid,gaseous,1
unwarranted,unjustified,0
round,large,0
unbiased,impartial,0
particular,general,1
forthcoming,present,1
apparent,obvious,0
colloquial,formal,1
bad,harmless,1
sassy,wise,0
lenient,soft,0
religious,devotional,0
kinky,straight,1
logical,absurd,1
global,local,1
truthful,reliable,0
denominational,sectarian,0
essential,nonessential,1
toothed,smooth,1
small,lowly,0
rich,poor,1
gross,obscene,0
distinct,unclear,1
sad,good,1
ingenious,subtle,0
enthusiastic,ardent,0
mandatory,compulsory,0
like,probable,0
gorgeous,beautiful,0
passive,peaceful,0
positive,confident,0
marginal,profitable,1
interesting,uninteresting,1
promiscuous,common,0
inflammable,flammable,0
impregnable,strong,0
commercial,noncommercial,1
economic,economical,0
unfair,prejudiced,0
new,renovated,0
oddball,eccentric,0
most,least,1
obsolete,current,1
static,mobile,1
customary,usual,0
eternal,ephemeral,1
agglutinative,polysynthetic,0
definite,indefinite,1
fiery,passionate,0
official,unofficial,1
severe,violent,0
abundant,deficient,1
bipartite,simple,1
same,other,1
maximal,minimal,1
noble,renowned,0
electrophilic,nucleophilic,1
marvelous,natural,1
retrograde,direct,1
serial,consecutive,0
husky,strong,0
exquisite,beautiful,0
novel,unusual,0
noninvasive,invasive,1
maiden,first,0
discontinuous,discrete,0
spurious,FALSE,0
readable,interesting,0
unintended,intended,1
curvy,straight,1
powdered,coarse,1
flat,vertical,1
baggy,tight,1
fissile,fissionable,0
juicy,fat,0
figurative,literal,1
angry,exasperated,0
proper,particular,0
middle,late,1
odd,whimsical,0
oversized,small,1
otherworldly,natural,1
overseas,domestic,1
wild,calm,1
widespread,local,1
unobstructed,free,0
external,accidental,0
easygoing,easy,0
insectivorous,omnivorous,1
full,total,0
heterothallic,homothallic,1
shaggy,rough,0
rocky,easy,1
commonplace,original,1
sovereign,autonomous,0
elfin,natural,1
raw,natural,0
peaceful,passive,0
intimate,friendly,0
copernican,geocentric,1
fair,candid,0
invasive,aggressive,0
nonpartisan,partisan,1
original,radical,0
rugged,easy,1
pungent,sharp,0
mid,middle,0
qualified,eligible,0
independent,dependent,1
bright,luminous,0
strict,tight,0
attractive,repulsive,1
good,considerable,0
subaltern,senior,1
incapable,able,1
solid,heterogeneous,1
hairy,woolly,0
concerned,interested,0
immutable,unchangeable,0
impressed,unimpressed,1
human,divine,1
incomprehensible,unintelligible,0
enlarged,small,1
16th,sixteenth,0
personal,objective,1
inland,coastal,1
generous,munificent,0
extra,supernumerary,0
quick,active,0
stewed,raw,1
monarchic,democratic,1
sole,alone,0
stiff,weak,1
clear,serene,0
genuine,FALSE,1
brilliant,colorless,1
autocratic,democratic,1
poor,unfavorable,0
unilateral,multilateral,1
moot,irrelevant,0
helpful,useful,0
popular,plain,0
transverse,longitudinal,1
deficient,excessive,1
congruent,incongruent,1
trite,commonplace,0
raw,inexperienced,0
brown,smoky,0
emotional,cerebral,1
compatible,suitable,0
complete,incomplete,1
gradual,steep,1
solid,valid,0
spiritual,divine,0
crooked,bent,0
versatile,various,0
august,noble,0
maritime,nautical,0
global,broad,0
intimate,formal,1
vernacular,common,0
posterior,hind,0
refined,unrefined,1
polygamous,monogamous,1
cheesy,cheap,0
unsafe,dangerous,0
operative,functional,0
senior,elderly,0
minimum,maximum,1
warm,arctic,1
transnational,national,1
fair,pale,0
white,integrated,1
idle,useless,0
side,long,0
bright,cheery,0
interior,external,1
undivided,entire,0
turbid,murky,0
heterogeneous,diverse,0
heroic,small,1
predatory,defensive,1
intentional,accidental,1
bare,stark,0
excellent,prime,0
slender,big,1
convergent,divergent,1
ingenuous,innocent,0
armed,equipped,0
wicked,malicious,0
sad,glad,1
valid,invalid,1
whimsical,fantastic,0
rounded,angular,1
notional,real,1
favorable,unfavorable,1
utopian,dystopian,1
luxurious,poor,1
erroneous,correct,1
indefinable,definable,1
generous,honorable,0
seasoned,inexperienced,1
downbeat,upbeat,1
literate,illiterate,1
mad,sane,1
low,sufficient,1
inimitable,unique,0
economic,domestic,0
furthest,close,1
bad,comfortable,1
near,present,0
bad,faulty,0
wide,small,1
dangerous,nice,0
lowbrow,highbrow,1
foreign,distant,0
least,most,1
uncommon,infrequent,0
unfriendly,friendly,1
worthy,unworthy,1
directional,omnidirectional,1
black,legal,1
illegal,legal,1
blue,gloomy,0
crude,rough,0
pale,full,1
accessible,unavailable,1
hopeful,desperate,1
victorious,triumphant,0
polite,cultured,0
vascular,avascular,1
heavy,empty,1
appointive,elective,1
distinct,prominent,0
unprepared,prepared,1
distinguished,conspicuous,0
thin,concentrated,1
closed,open,1
uneasy,easy,1
like,dissimilar,1
complex,simple,1
topical,systemic,1
essential,unnecessary,1
raw,unripe,0
foreign,exotic,0
frank,free,0
stony,soft,1
colonial,simple,1
open,candid,0
predictive,reactive,1
rowdy,rough,0
ripe,green,1
elastic,springy,0
intrinsic,natural,0
progressive,conservative,1
funny,grotesque,0
barren,bleak,0
selfish,generous,1
fatal,fateful,0
spherical,square,1
cubic,linear,1
impotent,weak,0
joyful,sorrowful,1
sophisticated,naive,1
impure,unclean,0
autocratic,authoritarian,0
sour,rancid,0
affable,genial,0
docile,gentle,0
unexpected,expected,1
carefree,happy,0
fluid,solid,1
mixed,assorted,0
geometric,representational,1
devoted,zealous,0
interrupted,irregular,0
linear,holistic,1
nimble,agile,0
comparable,different,1
educated,cultured,0
northerly,south,1
scaly,smooth,1
solid,satisfying,0
prime,most,0
expert,technical,0
rare,ordinary,1
sterile,unproductive,0
damaging,negative,0
strong,energetic,0
massive,light,1
continental,intercontinental,1
irrational,reasonable,1
disconnected,connected,1
mercantile,commercial,0
sorry,mean,0
individual,collective,1
port,starboard,1
quick,slow,1
morbid,black,0
canned,fresh,1
dusty,original,1
positive,real,0
equal,equitable,0
armoured,mechanized,0
various,same,1
distinguished,special,0
acidic,sweet,1
gentle,peaceful,0
rich,wholesome,1
insolvent,solvent,1
permanent,lasting,0
indirect,primary,1
willowy,graceful,0
naked,raw,0
granular,massive,1
barren,fertile,1
amphibious,aquatic,1
first,principal,0
hind,fore,1
fine,beautiful,0
subdued,light,1
abrupt,gradual,1
cumbersome,difficult,0
falcate,straight,1
hairless,hairy,1
dormant,active,1
monumental,little,1
unimportant,small,0
close,coarse,1
clean,full,1
geographic,magnetic,1
dotted,plain,1
former,erstwhile,0
ample,little,1
rudimentary,initial,0
blue,drab,0
nonfictional,fictional,1
ancient,modern,1
bloody,murderous,0
dirty,mean,0
noisy,turbulent,0
beautiful,elegant,0
skillful,good,0
young,old,1
brown,blonde,1
drab,blue,0
additional,supplementary,0
poisonous,toxic,0
heteronomous,autonomous,1
cold,close,1
glorious,praiseworthy,0
nonsensical,ridiculous,0
upset,determined,0
costly,expensive,0
discourteous,rude,0
local,topical,0
dirty,vile,0
earnest,solemn,0
clever,dull,1
smart,wise,0
embarrassed,mortified,0
famous,heroic,0
allergic,hypersensitive,0
nonmilitary,military,1
local,general,1
compact,loose,1
metalloid,nonmetal,0
metallic,basic,0
wistful,melancholy,0
close,long,1
sudden,quick,0
white,pure,0
amusing,witty,0
hardy,robust,0
unique,singular,0
cool,deliberate,0
eccentric,bizarre,0
favorable,hostile,1
authentic,authoritative,0
helical,spiral,0
disciplinary,corrective,0
first,chief,0
dishonest,untrustworthy,0
vital,dead,1
strong,firm,0
slow,boring,0
spiritual,inward,0
actual,apparent,1
involved,simple,1
dry,keen,0
vicious,corrupt,0
unintelligible,intelligible,1
abnormal,unusual,0
minimal,maximal,1
next,distant,1
malicious,envious,0
great,little,1
opaque,translucent,1
conjunctive,disjunctive,1
common,unusual,1
expository,explanatory,0
luxurious,opulent,0
western,east,1
unpretentious,understated,0
gradual,slow,0
barren,empty,0
diagonal,perpendicular,1
relative,irrelevant,1
prolonged,short,1
oblique,perpendicular,1
regular,systematic,0
dishonest,corrupt,0
unprofitable,profitable,1
mechanical,electrical,1
intended,unintended,1
front,rear,1
comprehensive,wide,0
implausible,likely,1
comical,comic,0
pinnate,simple,1
poor,indigent,0
sturdy,delicate,1
attractive,unattractive,1
controversial,uncontroversial,1
experienced,expert,0
degenerative,acute,1
slender,moderate,0
remote,near,1
severe,weak,1
fair,handsome,0
noteworthy,remarkable,0
particular,separate,0
pious,impious,1
funny,comic,0
private,public,1
peculiar,strange,0
plutonic,extrusive,1
cold,frozen,0
good,remote,1
evergreen,deciduous,1
original,primitive,0
actual,factual,0
round,orbicular,0
northerly,northern,0
contrary,same,1
deep,little,1
broad,thin,1
aboriginal,indigenous,0
symmetrical,regular,0
broken,unbroken,1
crude,primitive,0
snowy,clear,1
unvoiced,voiced,1
robust,hardy,0
astringent,sweet,1
agreeable,pleasing,0
fearless,afraid,1
lively,vivacious,0
different,usual,1
malevolent,black,0
separate,individual,0
sober,drunk,1
crisp,straight,1
sedimentary,igneous,1
9th,ninth,0
easy,uneasy,1
tacky,cheap,0
frosty,cold,0
combative,peaceful,1
perpetual,temporary,1
fantastic,familiar,1
unfair,biased,0
infinite,relative,1
partisan,nonpartisan,1
unable,potent,1
periodic,occasional,0
powerless,weak,0
actual,active,0
cold,loving,1
domestic,wild,1
infrequent,frequent,1
permanent,transient,1
conceivable,inconceivable,1
high,honorable,0
outlandish,foreign,0
raw,green,0
smooth,mild,0
gradual,sudden,1
fore,hind,1
proper,improper,1
steady,uniform,0
martial,civil,1
upset,disturbed,0
stupid,flat,0
efferent,afferent,1
inhuman,cold,0
virgin,old,1
plutonic,igneous,0
new,unoriginal,1
rostral,caudal,1
integrated,segregated,1
hidden,visible,1
terrible,frightful,0
gross,great,0
high,inferior,1
convertible,interchangeable,0
economical,economic,0
pleasant,merry,0
discordant,harsh,0
disgusting,foul,0
experimental,theoretic,1
regular,unusual,1
crystalline,pure,0
rough,uncut,0
singular,common,1
secluded,public,1
unkempt,shaggy,0
bright,evident,0
double,small,1
indecent,obscene,0
desolate,barren,0
flat,thick,1
violent,furious,0
autonomous,sovereign,0
obsolete,extinct,0
large,little,1
anxious,confident,1
deep,small,1
shady,dark,0
sturdy,flexible,1
massive,hollow,1
local,provincial,0
ruinous,decayed,0
incomplete,partial,0
busy,inactive,1
obscure,clear,1
universal,particular,1
cosmopolitan,provincial,1
spiritual,holy,0
compact,tall,1
homophonic,contrapuntal,1
just,fair,0
astute,shrewd,0
monaural,binaural,1
polyphonic,monophonic,1
notorious,renowned,0
confident,unsure,1
eligible,suitable,0
sensible,intelligent,0
easterly,west,1
skillful,unskillful,1
reliable,unreliable,1
virtuous,wicked,1
brutal,barbarous,0
sick,twisted,0
connected,unconnected,1
adult,immature,1
wretched,poor,0
inert,reactive,1
implausible,plausible,1
hebrew,jewish,0
inert,lifeless,0
wicked,dangerous,0
tiny,huge,1
unresolved,open,0
horizontal,flat,0
distant,close,1
religious,secular,1
impulsive,hotheaded,0
uncommon,strange,0
artificial,FALSE,0
brutal,bestial,0
blunt,candid,0
sure,reliable,0
paradigmatic,syntagmatic,1
light,significant,1
carnivorous,insectivorous,1
west,east,1
prime,select,0
wooden,graceful,1
mean,generous,1
dictatorial,authoritarian,0
babylonian,chaldean,0
hot,slow,1
slick,sleek,0
bad,healthy,1
knowable,unknowable,1
vindictive,nasty,0
worn,new,1
male,androgynous,1
pure,TRUE,0
nasty,nice,1
faulty,good,1
happy,contented,0
lustrous,dull,1
humble,skilled,1
solemn,formal,0
elliptical,angular,1
serious,weighty,0
shut,open,1
wanton,lascivious,0
small,increased,1
extensive,nationwide,0
plentiful,rich,0
omnidirectional,directional,1
chinese,taiwanese,0
distinct,different,0
green,ripe,1
ardent,zealous,0
ready,near,0
lovely,beautiful,0
confident,positive,0
extinct,active,1
unconscious,voluntary,1
general,worldwide,0
good,skillful,0
elongate,short,1
invalid,weak,0
respectful,reverential,0
intentional,willful,0
miscellaneous,various,0
stocky,thick,0
secular,sacred,1
undergraduate,graduate,1
common,single,1
spirited,active,0
precise,wrong,1
alert,unaware,1
sinister,good,1
soft,hard,1
polar,uncharged,1
missing,absent,0
nontoxic,toxic,1
tyrannical,democratic,1
dependent,subordinate,0
back,posterior,0
icy,hot,1
uncommon,common,1
new,young,0
bodily,spiritual,1
close,unequal,1
singular,single,0
polygynous,monogamous,1
immediate,quick,0
strong,weak,1
great,unimportant,1
obsolete,new,1
despotic,arbitrary,0
robust,muscular,0
accessible,open,0
slight,much,1
unconcerned,concerned,1
falsifiable,theoretical,1
yellow,drab,0
unauthorized,authorized,1
supplemental,additional,0
impersonal,personal,1
secular,regular,1
big,bulky,0
pale,strong,1
rusty,new,1
native,nonnative,1
more,less,1
concrete,abstract,1
thick,stocky,0
unstressed,stressed,1
miraculous,natural,1
honest,incorruptible,0
fourth,4th,0
immaterial,material,1
conventional,unconventional,1
confusing,clear,1
indivisible,divisible,1
fissionable,fissile,0
unpaved,paved,1
key,central,0
obscure,esoteric,0
sad,gloomy,0
mathematical,questionable,1
dignified,majestic,0
weakened,strong,1
detached,attached,1
distinctive,typical,0
raw,polished,1
pompous,pretentious,0
special,limited,0
stupid,fat,0
calm,peaceful,0
bald,bearded,1
antagonistic,positive,1
diseased,sick,0
heavy,pregnant,0
hungry,thirsty,1
sterile,fertile,1
bright,brilliant,0
aerodynamic,streamlined,0
outspoken,blunt,0
right,incorrect,1
doubtful,sure,1
mechanical,mental,1
snowy,white,0
probable,unlikely,1
generous,stingy,1
poor,sufficient,1
unsaturated,saturated,1
wide,full,0
confident,shy,1
medial,distal,1
recent,low,0
unfair,fair,1
quick,swift,0
cheap,gaudy,0
tender,tough,1
white,pale,0
astronomical,little,1
slow,dull,0
northwestern,eastern,1
male,bad,0
intense,dull,1
defensive,offensive,1
ponderous,heavy,0
impermeable,permeable,1
unsure,certain,1
accurate,inaccurate,1
immoral,dishonest,0
spiritual,sensuous,1
shabby,new,1
offensive,abusive,0
poor,adequate,1
disagreeable,agreeable,1
written,oral,1
intimate,sexual,0
good,faulty,1
swampy,waterlogged,0
taut,close,0
civil,rude,1
elder,old,0
immovable,movable,1
small,uppercase,1
large,giant,0
sharp,gradual,1
oval,ovoid,0
numerical,qualitative,1
white,bare,1
lucky,unlucky,1
modern,new,0
juicy,succulent,0
oral,verbal,0
ample,small,1
open,shut,1
simple,direct,0
mesial,lateral,1
corresponding,different,1
permanent,constant,0
ambiguous,specific,1
bogus,fake,0
leeward,windward,1
patriotic,loyal,0
possible,potential,0
unsymmetrical,symmetrical,1
insistent,repetitive,0
morose,dark,0
open,overt,0
sad,heavy,0
dutiful,submissive,0
impure,pure,1
unlikely,unbelievable,0
nonalcoholic,alcoholic,1
shrill,high,0
blessed,damned,1
national,international,1
fertile,sterile,1
artless,simple,0
enlightening,informative,0
separate,distant,0
greedy,voracious,0
sharp,rigorous,0
byzantine,simple,1
reformist,conservative,1
conscious,aware,0
next,outgoing,1
small,fine,0
fragmented,united,1
flat,sharp,1
slim,fat,1
parallel,perpendicular,1
monetary,pecuniary,0
malignant,pernicious,0
cold,fresh,1
characteristic,uncharacteristic,1
loving,affectionate,0
secondary,basic,1
dirty,clean,1
hairy,bald,1
invulnerable,vulnerable,1
inept,useless,0
silly,plain,0
keen,bad,1
hilly,mountainous,0
dejected,despondent,0
TRUE,unfaithful,1
glabrous,hairy,1
antitrust,unfair,1
massive,little,1
average,ordinary,0
general,diversified,1
grand,expansive,0
unitary,federal,1
compassionate,cruel,1
permanent,provisional,1
yellow,mean,0
impossible,possible,1
autonomous,dependent,1
wrong,accurate,1
annual,perennial,1
minuscule,little,0
pop,classic,1
baseless,unfounded,0
confident,insecure,1
augmentative,diminutive,1
complicated,simple,1
proficient,fluent,0
conclusive,convincing,0
monstrous,beautiful,1
live,hot,0
dark,good,1
judicial,illegal,1
mild,violent,1
rough,calm,1
conventional,atomic,1
radical,natural,0
slight,significant,1
narrow,bigoted,0
experimental,theoretical,1
deleterious,harmless,1
federal,local,1
former,latter,1
round,entire,0
exotic,alien,0
mental,psychical,0
old,jolly,0
eastern,western,1
noumenal,phenomenal,1
dull,loud,1
visible,perceptible,0
large,free,0
untested,old,1
permissible,impermissible,1
kind,mild,0
synergistic,antagonistic,1
menial,low,0
nameless,anonymous,0
unresponsive,responsive,1
real,unrealistic,1
dim,black,0
visual,optic,0
salutary,useful,0
generic,specific,1
legendary,unknown,1
intelligible,unintelligible,1
vicious,bad,0
loose,rambling,0
commercial,superior,1
relative,referential,0
giant,vast,0
mundane,extraordinary,1
swarthy,dark,0
wide,little,1
absolute,positive,0
confusing,distracting,0
charming,fascinating,0
excellent,golden,0
scientific,unscientific,1
coloured,natural,1
homogenous,heterogeneous,1
brave,warrior,0
offensive,annoying,0
wingless,winged,1
curly,straight,1
average,regular,0
grey,northern,1
ordinary,average,0
imaginative,visionary,0
aggressive,nonaggressive,1
fractional,whole,1
plain,decorated,1
needy,destitute,0
fat,greasy,0
expressive,forceful,0
obsolete,recent,1
awful,nice,1
ashen,white,0
financial,fiscal,0
good,real,0
gaseous,solid,1
flawed,perfect,1
haired,hairless,1
dependent,independent,1
grotesque,beautiful,1
pregnant,nonpregnant,1
eligible,desirable,0
independent,free,0
longitudinal,transverse,1
firstborn,eldest,0
small,minor,0
liquid,illiquid,1
royal,noble,0
lively,alert,0
necessary,inevitable,0
united,single,1
rich,copious,0
indefinite,indeterminate,0
blue,clean,1
individual,joint,1
high,low,1
indisputable,certain,0
tight,easy,1
organized,unorganized,1
unmarried,celibate,0
unclean,clean,1
easy,smooth,0
parallel,equal,0
disproportionate,proportionate,1
huge,little,1
slow,active,1
free,spare,0
interested,concerned,0
honorable,dishonorable,1
terminal,intermediate,1
rich,precious,0
inclusive,exclusive,1
military,civilian,1
odd,strange,0
ordinary,wonderful,1
omnivorous,carnivorous,1
despondent,dejected,0
negative,indirect,0
thin,small,0
allochthonous,autochthonous,1
irritable,irascible,0
inflexible,rigid,0
mental,material,1
little,old,1
costly,rich,0
original,initial,0
astonishing,surprising,0
textured,smooth,1
sorry,poor,0
popular,pop,0
immoral,impure,0
competitive,socialist,1
oral,aboral,1
stern,severe,0
fraternal,identical,1
sedentary,active,1
wild,violent,0
inevitable,unpredictable,1
sound,healthy,0
prenatal,perinatal,1
planetary,epicyclic,0
slow,smart,1
capricious,arbitrary,0
green,sophisticated,1
unadorned,bare,0
miniature,large,1
theoretical,applied,1
ready,about,0
notable,noteworthy,0
useful,harmful,1
strong,powerful,0
delicate,soft,0
nomadic,settled,1
sudden,immediate,0
high,powerful,0
unwieldy,cumbersome,0
honest,reliable,0
